algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,hyper_params_id,repetition,hyper_params,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC,BestF1Score,FalseNegativeRate,result_path,RANGE_PR_AUC,train_main_time,train_preprocess_time,train_postprocess_time,error_message,Recommendation_ACC
PCC,OBSEA,2021-10-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",6.105767011642456,,,0.6507638577738637,0.6569673591156809,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_49_25/results.csv,0.4263030777786877,,,,,0.6569673591156809
DenoisingAutoEncoder (DAE),OBSEA,2021-01-21,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",9.103013038635254,,,0.5690215811791858,0.6697974937076869,0.0143273433705682,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_21_15/results.csv,0.86777369938349,19.55353665351868,,,,0.6554701503371188
HBOS,OBSEA,2021-01-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",15.091724157333374,,,0.6821730532656813,0.6814467209031942,0.0262263234579893,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_23_49/results.csv,0.7417639064599796,,,,,0.655220397445205
PCC,OBSEA,2021-01-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,2,"{'random_state': 42, 'svd_solver': 'auto'}",7.28803563117981,,,0.4962669984747186,0.6512600476999593,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_05_15_40/results.csv,0.8218679629746813,,,,,0.6512600476999593
DenoisingAutoEncoder (DAE),OBSEA,2021-01-31,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4612c4e06ea4131330882ffd0a43444a,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",14.03004026412964,,,0.5740844020511362,0.6617509290269242,0.0132293881407984,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_58_17/results.csv,0.8611682598855525,28.65918779373169,,,,0.6485215408861258
Torsk,OBSEA,2021-01-06_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1082.3355560302734,,0.0213472843170166,0.8662232790171808,0.7876385189327715,0.1406998158379374,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_24_42/results.csv,0.7611990351404581,,,,,0.6469387030948341
AutoEncoder (AE),OBSEA,2021-01-21,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",10.993748903274536,,,0.4093647504757379,0.645551357921514,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_13_32/results.csv,0.7806941581147326,24.4630663394928,,,,0.645551357921514
PCC,OBSEA,2021-01-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",8.329068183898926,,,0.5354426656018099,0.645551357921514,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_20_15/results.csv,0.8429707573403632,,,,,0.645551357921514
Torsk,OBSEA,2021-01-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1530.2845005989077,,0.0211646556854248,0.8843222446620378,0.7572731211185685,0.1174724342663273,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_08_44_13/results.csv,0.7746173421197595,,,,,0.6398006868522412
PCC,OBSEA,2021-01-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",8.664524793624878,,,0.5549528783730453,0.7029872828090669,0.0639170805441589,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_08_45_48/results.csv,0.8063061194292256,,,,,0.639070202264908
HBOS,OBSEA,2021-10-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",9.523143529891968,,,0.560273129836777,0.6675396855722029,0.0395359848484848,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_50_25/results.csv,0.4658314935122915,,,,,0.6280037007237181
PCC,OBSEA,2021-01-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",7.16010332107544,,,0.7141616652405924,0.6942258929915851,0.0674412014735052,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_19_18_29/results.csv,0.9114065420625376,,,,,0.6267846915180799
PCC,OBSEA,2021-01-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",7.804368019104004,,,0.4334387857335043,0.6225545007007685,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_05_29/results.csv,0.8324192865712305,,,,,0.6225545007007685
AutoEncoder (AE),OBSEA,2021-01-12,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",8.921091079711914,,,0.4092980190831076,0.6225545007007685,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_08_29/results.csv,0.8657740999885054,19.985907793045044,,,,0.6225545007007685
DenoisingAutoEncoder (DAE),OBSEA,2021-01-12,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",8.828649997711182,,,0.5761150448819441,0.6225545007007685,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_07_29/results.csv,0.8857274042770947,22.066306591033936,,,,0.6225545007007685
HBOS,OBSEA,2021-01-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",12.327957153320312,,,0.4870476888401543,0.6225545007007685,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_09_10/results.csv,0.7243804873176708,,,,,0.6225545007007685
HBOS,OBSEA,2021-01-13_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",14.69357132911682,,,0.5262381794833622,0.6210155888798277,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_34_21/results.csv,0.7833240922331877,,,,,0.6210155888798277
PCC,OBSEA,2022-05-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",9.114489555358888,,,0.9596823664681894,0.6616707269715038,0.0407055630936228,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_21_38_32/results.csv,0.4839051922884921,,,,,0.6209651638778809
PCC,OBSEA,2021-02-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,2,"{'random_state': 42, 'svd_solver': 'auto'}",7.122480154037476,,,0.6000472847566738,0.6119324547382047,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_01_37_06/results.csv,0.7274873763115707,,,,,0.6119324547382047
DenoisingAutoEncoder (DAE),OBSEA,2021-01-29,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",11.071035623550417,,,0.4924618185403643,0.6093632183339719,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_13_04_14/results.csv,0.826043969336857,26.167145252227783,,,,0.6093632183339719
PCC,OBSEA,2021-01-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",9.024872541427612,,,0.4641384747353847,0.6093632183339719,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_13_03_14/results.csv,0.8882674020248585,,,,,0.6093632183339719
HBOS,OBSEA,2021-01-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",17.00678849220276,,,0.6159840398266464,0.6093632183339719,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_17_59_34/results.csv,0.7824621949496753,,,,,0.6093632183339719
AutoEncoder (AE),OBSEA,2021-01-29,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",13.948132276535034,,,0.4694664227127854,0.6093632183339719,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_17_56_34/results.csv,0.7160486680283389,34.62321138381958,,,,0.6093632183339719
PCC,OBSEA,2021-01-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,2,"{'random_state': 42, 'svd_solver': 'auto'}",8.375789403915405,,,0.6469318564120068,0.7025048349571038,0.103487576931844,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_19_31/results.csv,0.8987368984958787,,,,,0.5990172580252598
DenoisingAutoEncoder (DAE),OBSEA,2021-01-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",8.621967077255249,,,0.5462344965774822,0.5981448576207982,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_12_21/results.csv,0.5809429604110845,19.48391175270081,,,,0.5981448576207982
HBOS,OBSEA,2021-01-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",10.84435248374939,,,0.6279515983871972,0.5978536469851428,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_09_20/results.csv,0.6836121315240345,,,,,0.5978536469851428
PCC,OBSEA,2021-01-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",7.20371413230896,,,0.4708447913845971,0.5978536469851428,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_10_20/results.csv,0.7346970490016697,,,,,0.5978536469851428
AutoEncoder (AE),OBSEA,2021-02-03,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",11.562227010726929,,,0.7094945682851719,0.7029327506951523,0.1079023365712785,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_00_08/results.csv,0.6949621018726942,26.699997425079346,,,,0.5950304141238738
Torsk,OBSEA,2022-06-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",250.79131817817688,,0.0090970993041992,0.5348886805718304,0.5891977217390755,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_01_01_29/results.csv,0.2779153599355268,,,,,0.5891977217390755
HBOS,OBSEA,2021-01-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",11.08631420135498,,,0.6063864693431368,0.6382443855426588,0.0503691983122362,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_01_13/results.csv,0.8022842011901904,,,,,0.5878751872304226
AutoEncoder (AE),OBSEA,2021-01-16,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",9.319912672042848,,,0.5432742626235292,0.5800419041896694,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_21_32/results.csv,0.7446833872318052,22.53033375740052,,,,0.5800419041896694
HBOS,OBSEA,2021-01-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",14.568000793457031,,,0.625012711184572,0.6636940087652025,0.0843373493975903,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_22_34/results.csv,0.7791566361265886,,,,,0.5793566593676122
PCC,OBSEA,2021-10-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",13.182416439056396,,,0.595778055140622,0.5796430083884995,0.0011527377521613,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_44_55/results.csv,0.4568272474615525,,,,,0.5784902706363382
Torsk,OBSEA,2021-10-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",2802.0987253189087,,0.0114095211029052,0.585073759792987,0.6148699467812644,0.0386167146974063,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_46_55/results.csv,0.4911919371234676,,,,,0.576253232083858
DeepAnT,OBSEA,2021-01-08,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,f1d3356f9300f17a84a6becaa8cf8758,1,"{'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'prediction_window_size': 50, 'random_state': 42, 'split': 0.8, 'window_size': 50}",629.924346446991,,0.0178799629211425,0.5560560555659996,0.6256686761653611,0.0501054852320675,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_57_28/results.csv,0.4799670276003087,10811.702352285383,,,,0.5755631909332937
AutoEncoder (AE),OBSEA,2022-09-23,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",10.537359237670898,,,0.6611749071683626,0.6215541670735514,0.0472103004291845,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_23_42_52/results.csv,0.7189761426155565,20.573617458343502,,,,0.5743438666443669
Torsk,OBSEA,2021-01-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1853.2470688819883,,0.0194571018218994,0.6629387259740442,0.6085645901869168,0.0347021399652978,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_02_42/results.csv,0.6313174695135005,,,,,0.573862450221619
HBOS,OBSEA,2022-09-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",10.01263427734375,,,0.670660513011655,0.5814985820371139,0.0090605627086313,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_22_24_37/results.csv,0.5538161297588359,,,,,0.5724380193284826
AutoEncoder (AE),OBSEA,2021-01-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",8.478288888931274,,,0.6141134272586821,0.622847136273677,0.0507600434310532,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_11_20/results.csv,0.7076371919942548,26.14429759979248,,,,0.5720870928426238
PCC,OBSEA,2021-01-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",7.144623994827271,,,0.4991600011893788,0.5720389265177719,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_23_23/results.csv,0.8143416971366645,,,,,0.5720389265177719
