algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,RANGE_PR_AUC,result_path,BestF1Score,FalseNegativeRate,train_postprocess_time,Recommendation_ACC
HBOS,OBSEA,2021-11-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.64301609992981,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_07_47_04/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2022-01-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.954907178878784,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_41_18/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2022-03-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.821398973464966,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_05_03_43/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2021-11-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.981403589248655,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_40_53/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2021-09-26_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.689607620239258,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_05_43_45/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-09-04,semi-supervised,multivariate,multivariate,semi-supervised,,23.0982346534729,,11.029895544052124,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,0.5291706589147918,0.0694514880084739,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_37_41/results.csv,0.0743809712766317,0.1415525114155251,,0.0
AutoEncoder (AE),OBSEA,2022-01-27,semi-supervised,multivariate,multivariate,semi-supervised,,24.88467764854431,,12.269037246704102,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_50_51/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2022-10-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,17.904724836349487,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_35_38/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-05-17,semi-supervised,multivariate,multivariate,semi-supervised,,22.538458108901978,,9.159307956695557,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_43_16/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-08-10,semi-supervised,multivariate,multivariate,semi-supervised,,29.09265613555908,,10.972054243087769,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,0.4866587493902501,0.1930970817815944,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_13_38/results.csv,0.2312265345127008,0.6932270916334662,,0.0
PCC,OBSEA,2021-11-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.31657862663269,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_21_58/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2022-01-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.68859076499939,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_05_52_23/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2022-01-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.98869776725769,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_08_46/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2022-07-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.91690444946289,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.7132517567089848,0.2063792249784195,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_09_35/results.csv,0.4133456846741216,0.6603375527426161,,0.0
PCC,OBSEA,2022-08-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.74919366836548,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_05_08_45/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-04-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1379.076111793518,0.0216221809387207,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_43_34/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2022-08-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.824668407440186,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.4926062978546127,0.2377179480024366,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_36_52/results.csv,0.3058495238928161,0.4973368841544607,,0.0
AutoEncoder (AE),OBSEA,2022-04-25,semi-supervised,multivariate,multivariate,semi-supervised,,23.23454642295837,,8.865236282348633,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_15_47/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-01-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2411.234524011612,0.0135507583618164,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_15_47/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-04-14,semi-supervised,multivariate,multivariate,semi-supervised,,15.988977432250977,,7.710687160491943,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_16_39_48/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2021-09-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,16.260934591293335,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.9305185185185184,0.1358269655844032,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_29_42/results.csv,0.282754340136146,0.5444444444444444,,0.0
HBOS,OBSEA,2021-03-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,13.47413206100464,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_08_19_43/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2022-03-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.44873070716858,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_23_08_42/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2022-12-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.601586818695068,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_54_19/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2021-03-24,semi-supervised,multivariate,multivariate,semi-supervised,,19.138549089431763,,8.670505046844482,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_30_23/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2022-07-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.378666639328005,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.5391687566454575,0.1751313319000415,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_45_15/results.csv,0.2408445852543737,0.505699481865285,,0.0
AutoEncoder (AE),OBSEA,2021-11-28,semi-supervised,multivariate,multivariate,semi-supervised,,27.14726996421814,,12.51416516304016,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_56_33/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2021-08-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.259424924850464,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_12_57_12/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2022-02-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.654794454574585,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_33_30/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2021-07-26,semi-supervised,multivariate,multivariate,semi-supervised,,24.87743663787841,,9.280837774276732,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,0.3535645326247008,0.041414521791252,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_12_30/results.csv,0.0258387660994175,0.1559633027522936,,0.0
PCC,OBSEA,2022-05-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.609197854995728,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_05_05_34/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2022-12-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.101091146469116,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_14_23_21/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-04-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1233.5198912620544,0.0242748260498046,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_18_43_18/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2021-11-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.42142415046692,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_07_38_03/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2021-12-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_08_57/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-12-30,semi-supervised,multivariate,multivariate,semi-supervised,,26.048609256744385,,9.765298128128052,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_14_42_25/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2022-05-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.157213449478149,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_12_17_57/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-03-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1189.3374185562134,0.0156047344207763,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_43_55/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2022-01-26_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,14.393515825271606,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_07_34/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2022-02-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,17.54667377471924,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.6121126481013258,0.0427564739375251,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_51_38/results.csv,0.0461033226606154,0.2197802197802197,,0.0
PCC,OBSEA,2021-11-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.925198078155518,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_08_01_20/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2021-02-08,semi-supervised,multivariate,multivariate,semi-supervised,,23.86684823036194,,9.020679950714111,,Status.OK,,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_07_11_58/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2021-11-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.174658298492432,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.1098079563725701,0.019855314402922,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_05_21/results.csv,0.0217389154085541,0.989010989010989,,0.0
